254790	1	20000
254790	3	1000
254833	1	20000
254833	126	1400
254833	317	1000
254879	1	20000
254879	33	1000
254905	1	20000
254905	39	1400
254906	1	1400
254913	1	20000
254914	6	20000
256674	1	1500
257461	1	20000
257461	35	1500
257461	38	3000
257461	69	1500
257804	1	800
257804	6	1500
257816	1	1500
258159	1	7500
258312	1	7500
258313	1	7500
258319	1	1500
259464	1	750
259453	1	150
259456	1	150
259457	1	750
259458	1	750
260627	1	50000
260627	4	15000
260627	108	20000
260627	128	15000
260627	213	20000
260627	575	15000
253946	1	1000
253952	1	1000
254229	6	60000
254380	8	20000
254380	9	1000
254415	1	10000
254416	1	262139
254416	40	2000
254608	1	2000
254608	515	2000
254608	656	1000
257612	1	1500
257613	1	1500
260478	1	6000
272612	1	0
272617	1	0
272674	1	0
272674	21	75
272761	1	75
251161	1	0
251167	1	30000
251252	1	30000
251493	1	0
251493	6	30000
251499	1	30000
251521	1	30000
251548	1	0
251548	28	30000
254280	1	1000
254283	5	60000
254283	9	1000
254284	43	1000
254437	1	20000
254437	4	262139
254437	54	1000
254437	65	2000
254450	1	2000
254458	1	2000
256730	1	1500
257487	1	20000
257487	13	1500
257821	1	1500
257968	1	50000
257968	7	7500
257968	11	50000
257968	12	7500
258129	1	50000
258129	17	7500
258152	1	15000
258155	1	50000
258155	14	7500
258156	1	1500
258157	1	7500
258210	1	10000
258213	1	50000
258213	12	7500
258287	1	7500
258434	1	7500
258432	1	7500
258440	1	7500
258442	1	1500
258443	1	7500
258444	1	7500
258446	1	7500
258448	1	7500
258656	1	15000
258656	70	7500
258690	1	3000
259721	1	4000
272760	1	0
272760	11	75
272774	1	0
272774	10	100
272771	1	0
272771	4	75
272775	1	100
272775	119	75
272775	125	100
272776	1	100
272776	37	75
272776	48	100
272829	1	375
272828	1	1000
272828	50	375
272827	1	0
272827	12	1000
256925	1	3000
256926	1	3000
256926	41	1500
260571	1	15000
260568	None	1
260572	1	15000
260576	1	15000
260577	1	15000
260570	1	15000
260575	1	15000
272922	1	0
272922	19	600
272924	1	20
272927	1	20
272927	11	600
272927	64	20
272929	None	1
272930	1	1000
272930	17	45000
272930	156	0
272930	160	45000
272921	1	0
272923	1	600
272925	None	1
272926	1	20
272936	1	1000
272935	1	0
272935	5	1000
272935	30	0
272935	66	1000
273017	1	0
273017	11	1000
273063	1	1000
273012	1	0
273012	5	0
273013	1	1000
273136	1	0
273136	4	1000
251163	1	30000
251562	1	30000
251604	1	0
251604	16	30000
251633	5	65537
251635	31	65537
256865	1	1500
256866	1	1500
256867	1	1500
256867	26	800
256867	55	1500
256867	56	800
256868	1	800
256868	382	1500
256869	1	1500
256924	1	20000
256924	11	3000
257682	1	1500
257682	75	800
257751	1	1500
258174	1	50000
258174	22	7500
258174	161	10000
258175	1	7500
258177	1	7500
258211	1	50000
258214	1	7500
258215	1	7500
258282	1	50000
272907	1	0
272907	12	75
272908	1	0
272908	5	75
273006	1	0
273006	4	0
273138	1	1000
273150	1	0
273150	4	3000
273150	40	120000
273143	1	20
273145	1	20
273142	None	1
273146	1	3000
273158	1	120000
273158	17	3000
273158	32	120000
273276	1	0
253887	43	1000
254279	1	60000
254279	5	1000
254279	9	60000
254279	10	1000
256842	1	20000
256842	6	1500
258742	1	15000
258749	1	15000
258750	1	15000
258959	1	50000
258959	12	7500
272681	1	0
272681	11	75000
272682	1	0
272680	1	75
272680	13	500
272728	1	0
272728	58	0
272728	104	75
272729	1	75
272746	1	0
272747	1	0
272748	1	0
272748	9	75
272750	1	75
272762	1	75
272786	1	75
272787	1	75
272782	1	0
272782	48	100
272785	1	75
272784	1	75
272783	1	100
272798	1	150
272798	90	100
272791	1	0
272791	21	75
272809	1	0
272814	1	0
272818	1	375
272807	1	0
272812	1	1000
272816	1	375
272811	1	1000
272815	1	0
272815	6	375
254282	6	60000
254282	9	1000
254289	1	2000
256935	1	20000
256935	2	1500
256936	1	1500
256941	1	1500
257024	1	20000
257398	1	1500
257399	1	1500
257460	1	20000
257490	1	1500
257529	1	20000
257529	4	1500
257529	11	20000
257529	12	1500
257598	1	1500
257599	2	1500
258335	1	7500
258403	1	50000
258403	9	7500
258403	18	50000
258403	19	7500
258423	1	7500
258425	1	7500
258427	1	7500
258428	1	7500
258703	1	15000
258703	262	7500
260583	1	50000
260583	3	15000
254230	1	10000
254230	21	1000
254232	1	1000
256629	1	1500
256630	1	1500
256672	1	20000
256672	7	1500
256673	1	1500
251522	1	30000
251523	1	30000
251559	1	0
251559	65	30000
251560	1	30000
251561	1	30000
251612	1	0
251612	11	30000
251636	1	65537
251640	1	30000
254293	1	2000
254294	1	2000
254308	1	1000
254310	1	1000
254362	1	1000
257027	1	1500
257397	1	1500
257400	1	1500
257824	1	1500
258310	1	10000
272023	1	0
251121	1	65537
253947	1	1000
253948	1	1000
253950	1	1000
253954	1	60000
253954	6	1000
254226	18	1000
254290	1	2000
254292	1	2000
254306	1	60000
254306	7	1000
254306	10	60000
254306	11	1000
254307	1	1000
257805	1	1500
259636	1	50000
259636	2	15000
259636	6	50000
259636	7	15000
259636	51	7500
259637	1	50000
259637	4	7500
259686	1	7500
259683	1	15000
259685	1	15000
259685	400	7500
259682	1	15000
259681	1	50000
259681	5	15000
260533	1	7500
260534	1	7500
260538	1	7500
260532	1	15000
260532	686	7500
260510	1	262139
260510	19	15000
260528	1	15000
260540	1	7500
260536	1	7500
260507	1	262139
260541	1	7500
260527	1	15000
260593	1	50000
260593	3	15000
260593	7	50000
260593	8	15000
260727	1	50000
260722	None	1
260723	None	1
251637	1	65537
251638	1	0
251638	6	30000
251638	8	0
251638	9	30000
251643	1	30000
251721	1	30000
251721	3	30000
251721	90	30000
251721	98	30000
251864	1	30000
251864	20	30000
252126	5	30000
