254790	1	180
254790	3	10
254833	1	180
254833	126	12
254833	317	10
254879	1	180
254879	33	10
254905	1	180
254905	39	12
254906	1	12
254913	1	180
254914	6	180
256674	1	8
257461	1	180
257461	35	8
257461	38	45
257461	69	8
257804	1	6
257804	6	8
257816	1	8
258159	1	8
258312	1	8
258313	1	8
258319	1	1
259464	1	1
259453	1	1
259456	1	1
259457	1	1
259458	1	1
260627	1	180
260627	4	45
260627	108	63
260627	128	45
260627	213	63
260627	575	45
253946	1	2
253952	1	2
254229	6	180
254380	8	180
254380	9	4
254415	1	1
254416	1	262139
254416	40	6
254608	1	10
254608	515	6
254608	656	4
257612	1	1
257613	1	8
260478	1	1
272612	1	0
272617	1	0
272674	1	0
272674	21	1
272761	1	1
251161	1	0
251167	1	6
251252	1	6
251493	1	0
251493	6	12
251499	1	12
251521	1	12
251548	1	0
251548	28	12
254280	1	2
254283	5	180
254283	9	2
254284	43	1
254437	1	180
254437	4	262139
254437	54	4
254437	65	6
254450	1	6
254458	1	6
256730	1	1
257487	1	180
257487	13	8
257821	1	8
257968	1	180
257968	7	8
257968	11	180
257968	12	8
258129	1	180
258129	17	8
258152	1	180
258155	1	180
258155	14	8
258156	1	1
258157	1	8
258210	1	1
258213	1	180
258213	12	8
258287	1	8
258434	1	8
258432	1	8
258440	1	8
258442	1	1
258443	1	8
258444	1	8
258446	1	8
258448	1	8
258656	1	45
258656	70	8
258690	1	1
259721	1	6
272760	1	0
272760	11	1
272774	1	0
272774	10	1
272771	1	0
272771	4	1
272775	1	1
272775	119	1
272775	125	1
272776	1	1
272776	37	1
272776	48	1
272829	1	4
272828	1	6
272828	50	4
272827	1	0
272827	12	6
256925	1	45
256926	1	45
256926	41	8
260571	1	45
260568	None	1
260572	1	45
260576	1	45
260577	1	45
260570	1	45
260575	1	45
272922	1	0
272922	19	1
272924	1	1
272927	1	1
272927	11	1
272927	64	1
272929	None	1
272930	1	6
272930	17	8
272930	156	0
272930	160	8
272921	1	0
272923	1	1
272925	None	1
272926	1	1
272936	1	6
272935	1	0
272935	5	6
272935	30	0
272935	66	6
273017	1	0
273017	11	6
273063	1	6
273012	1	0
273012	5	0
273013	1	6
273136	1	0
273136	4	6
251163	1	6
251562	1	12
251604	1	0
251604	16	12
251633	5	65537
251635	31	65537
256865	1	8
256866	1	8
256867	1	8
256867	26	6
256867	55	8
256867	56	6
256868	1	6
256868	382	8
256869	1	8
256924	1	180
256924	11	45
257682	1	8
257682	75	6
257751	1	8
258174	1	180
258174	22	8
258174	161	1
258175	1	8
258177	1	8
258211	1	180
258214	1	8
258215	1	8
258282	1	180
272907	1	0
272907	12	1
272908	1	0
272908	5	1
273006	1	0
273006	4	0
273138	1	6
273150	1	0
273150	4	6
273150	40	8
273143	1	1
273145	1	1
273142	None	1
273146	1	6
273158	1	8
273158	17	6
273158	32	8
273276	1	0
253887	43	1
254279	1	180
254279	5	2
254279	9	180
254279	10	2
256842	1	180
256842	6	8
258742	1	45
258749	1	45
258750	1	45
258959	1	180
258959	12	8
272681	1	0
272681	11	180
272682	1	0
272680	1	1
272680	13	6
272728	1	0
272728	58	0
272728	104	1
272729	1	1
272746	1	0
272747	1	0
272748	1	0
272748	9	1
272750	1	1
272762	1	1
272786	1	1
272787	1	1
272782	1	0
272782	48	1
272785	1	1
272784	1	1
272783	1	1
272798	1	2
272798	90	1
272791	1	0
272791	21	1
272809	1	0
272814	1	0
272818	1	4
272807	1	0
272812	1	6
272816	1	4
272811	1	6
272815	1	0
272815	6	4
254282	6	180
254282	9	2
254289	1	3
256935	1	180
256935	2	8
256936	1	8
256941	1	8
257024	1	180
257398	1	8
257399	1	8
257460	1	180
257490	1	8
257529	1	180
257529	4	8
257529	11	180
257529	12	8
257598	1	8
257599	2	8
258335	1	8
258403	1	180
258403	9	8
258403	18	180
258403	19	8
258423	1	8
258425	1	8
258427	1	8
258428	1	8
258703	1	45
258703	262	8
260583	1	180
260583	3	45
254230	1	1
254230	21	1
254232	1	2
256629	1	8
256630	1	8
256672	1	180
256672	7	8
256673	1	8
251522	1	12
251523	1	1
251559	1	0
251559	65	1
251560	1	12
251561	1	12
251612	1	0
251612	11	12
251636	1	65537
251640	1	1
254293	1	3
254294	1	3
254308	1	2
254310	1	1
254362	1	4
257027	1	8
257397	1	8
