254790	1	865000
254790	3	51900
254833	1	745000
254833	126	44700
254833	317	44700
254879	1	1285000
254879	33	77100
254905	1	1285000
254905	39	77100
254906	1	77100
254913	1	1285000
254914	6	1285000
256674	1	1071300
257461	1	24005000
257461	35	216900
257461	38	216900
257461	69	216900
257804	1	240300
257804	6	480300
257816	1	480300
258159	1	480300
258312	1	527700
258313	1	527700
258319	1	1759
259464	1	296100
259453	1	987
259456	1	987
259457	1	296100
259458	1	296100
260624	1	23015000
260627	1	303640
260627	4	60728
260627	108	106274
260627	128	60728
260627	213	106274
260627	575	60728
253946	1	3900
253952	1	3900
254229	6	65000
254380	8	395000
254380	9	23700
254415	1	149
254416	1	0
254416	40	44700
254608	1	51900
254608	515	51900
254608	656	51900
257612	1	1477
257613	1	443100
260478	1	7591
272612	1	0
272617	1	0
272674	1	0
272674	21	6000
272761	1	6000
251161	1	0
251167	1	1003
251252	1	1003
251493	1	0
251493	6	4587
251499	1	4587
251521	1	4587
251548	1	0
251548	28	4587
254280	1	12300
254283	5	205000
254283	9	12300
254284	43	41
254437	1	745000
254437	4	0
254437	54	44700
254437	65	44700
254450	1	44700
254458	1	44700
256730	1	631
257487	1	24005000
257487	13	216900
257821	1	480300
257968	1	26635000
257968	7	480300
257968	11	26635000
257968	12	480300
258129	1	26635000
258129	17	480300
258152	1	149945000
258155	1	26635000
258155	14	480300
258156	1	1601
258157	1	480300
258210	1	5327
258213	1	26635000
258213	12	480300
258287	1	527700
258434	1	527700
258432	1	527700
258440	1	527700
258442	1	1759
258443	1	527700
258444	1	527700
258446	1	527700
258448	1	527700
258656	1	1977300
258656	70	594300
258690	1	6591
259721	1	17580
272760	1	0
272760	11	6000
272775	1	174000
272775	119	174000
272775	125	174000
272776	1	174000
272776	37	174000
272776	48	174000
272829	1	978000
272828	1	978000
272828	50	978000
272827	1	815000
272827	12	978000
256925	1	189300
256926	1	189300
256926	41	189300
260571	1	60728
260568	None	1
260572	1	60728
260576	1	60728
260577	1	60728
260570	1	60728
260575	1	60728
272922	1	347
272922	19	347
272924	1	347
272927	1	347
272927	11	347
272927	64	347
272929	None	1
272930	1	2082000
272930	17	20820
272930	156	1735000
272930	160	20820
272921	1	1735000
272923	1	347
272925	None	1
272926	1	347
272936	1	2082000
272935	1	1735000
272935	5	2082000
