254790	1	60
254790	3	5
254833	1	60
254833	126	6
254833	317	5
254879	1	60
254879	33	5
254905	1	60
254905	39	6
254906	1	6
254913	1	60
254914	6	60
256674	1	4
257461	1	60
257461	35	4
257461	38	15
257461	69	4
257804	1	3
257804	6	4
257816	1	4
258159	1	4
258312	1	4
258313	1	4
258319	1	1
259464	1	1
259453	1	1
259456	1	1
259457	1	1
259458	1	1
260627	1	60
260627	4	15
260627	108	21
260627	128	15
260627	213	21
260627	575	15
253946	1	1
253952	1	1
254229	6	60
254380	8	60
254380	9	2
254415	1	1
254416	1	262139
254416	40	3
254608	1	5
254608	515	3
254608	656	2
257612	1	1
257613	1	4
260478	1	1
272612	1	0
272617	1	0
272674	1	0
272674	21	1
272761	1	1
251161	1	0
251167	1	2
251252	1	2
251493	1	0
251493	6	4
251499	1	4
251521	1	4
251548	1	0
251548	28	4
254280	1	1
254283	5	60
254283	9	1
254284	43	1
254437	1	60
254437	4	262139
254437	54	2
254437	65	3
254450	1	3
254458	1	3
256730	1	1
257487	1	60
257487	13	4
257821	1	4
257968	1	60
257968	7	4
257968	11	60
257968	12	4
258129	1	60
258129	17	4
258152	1	60
258155	1	60
258155	14	4
258156	1	1
258157	1	4
258210	1	1
258213	1	60
258213	12	4
258287	1	4
258434	1	4
258432	1	4
258440	1	4
258442	1	1
258443	1	4
258444	1	4
258446	1	4
258448	1	4
258656	1	15
258656	70	4
258690	1	1
259721	1	3
272760	1	0
272760	11	1
272774	1	0
272774	10	1
272771	1	0
272771	4	1
272775	1	1
272775	119	1
272775	125	1
272776	1	1
272776	37	1
272776	48	1
272829	1	2
272828	1	3
272828	50	2
272827	1	0
272827	12	3
256925	1	15
256926	1	15
256926	41	4
260571	1	15
260568	None	1
260572	1	15
260576	1	15
260577	1	15
260570	1	15
260575	1	15
272922	1	0
272922	19	1
272924	1	1
272927	1	1
272927	11	1
272927	64	1
272929	None	1
272930	1	3
272930	17	4
272930	156	0
272930	160	4
272921	1	0
272923	1	1
272925	None	1
272926	1	1
272936	1	3
272935	1	0
272935	5	3
272935	30	0
272935	66	3
273017	1	0
273017	11	3
273063	1	3
273012	1	0
273012	5	0
273013	1	3
273136	1	0
273136	4	3
251163	1	2
251562	1	4
251604	1	0
251604	16	4
251633	5	65537
251635	31	65537
256865	1	4
256866	1	4
256867	1	4
256867	26	3
256867	55	4
256867	56	3
256868	1	3
256868	382	4
256869	1	4
256924	1	60
256924	11	15
257682	1	4
257682	75	3
257751	1	4
258174	1	60
258174	22	4
258174	161	1
258175	1	4
258177	1	4
258211	1	60
258214	1	4
258215	1	4
258282	1	60
272907	1	0
272907	12	1
272908	1	0
272908	5	1
273006	1	0
273006	4	0
273138	1	3
273150	1	0
273150	4	3
273150	40	4
273143	1	1
273145	1	1
273142	None	1
273146	1	3
273158	1	4
273158	17	3
273158	32	4
273276	1	0
253887	43	1
254279	1	60
254279	5	1
254279	9	60
254279	10	1
256842	1	60
256842	6	4
258742	1	15
258749	1	15
258750	1	15
258959	1	60
258959	12	4
272681	1	0
272681	11	60
272682	1	0
272680	1	1
272680	13	3
272728	1	0
272728	58	0
272728	104	1
272729	1	1
272746	1	0
272747	1	0
272748	1	0
272748	9	1
272750	1	1
272762	1	1
272786	1	1
272787	1	1
272782	1	0
272782	48	1
272785	1	1
272784	1	1
272783	1	1
272798	1	1
272798	90	1
272791	1	0
272791	21	1
272809	1	0
272814	1	0
272818	1	2
272807	1	0
272812	1	3
272816	1	2
272811	1	3
272815	1	0
272815	6	2
254282	6	60
254282	9	1
254289	1	1
256935	1	60
256935	2	4
256936	1	4
256941	1	4
257024	1	60
257398	1	4
257399	1	4
257460	1	60
257490	1	4
257529	1	60
257529	4	4
257529	11	60
257529	12	4
257598	1	4
257599	2	4
258335	1	4
258403	1	60
258403	9	4
258403	18	60
258403	19	4
258423	1	4
258425	1	4
258427	1	4
258428	1	4
258703	1	15
258703	262	4
260583	1	60
260583	3	15
254230	1	1
254230	21	1
254232	1	1
256629	1	4
256630	1	4
256672	1	60
256672	7	4
256673	1	4
251522	1	4
251523	1	1
251559	1	0
251559	65	1
251560	1	4
251561	1	4
251612	1	0
251612	11	4
251636	1	65537
251640	1	1
254293	1	1
254294	1	1
254308	1	1
254310	1	1
254362	1	2
257027	1	4
257397	1	4
257400	1	4
257824	1	4
258310	1	1
272023	1	0
251121	1	65537
253947	1	1
253948	1	1
253950	1	1
253954	1	60
253954	6	1
254226	18	1
254290	1	1
254292	1	1
254306	1	60
254306	7	1
254306	10	60
254306	11	1
254307	1	1
257805	1	4
259636	1	60
259636	2	15
259636	6	60
259636	7	15
259636	51	4
259637	1	60
259637	4	4
259686	1	4
259683	1	15
259685	1	15
259685	400	4
259682	1	15
259681	1	60
259681	5	15
260533	1	4
260534	1	4
260538	1	4
260532	1	15
260532	686	4
260510	1	262139
260510	19	60
260528	1	60
260540	1	4
260536	1	4
260507	1	262139
260541	1	4
260527	1	60
260593	1	60
260593	3	15
260593	7	60
260593	8	15
260727	1	60
260722	None	1
260723	None	1
251637	1	65537
251638	1	0
251638	6	6
251638	8	0
251638	9	6
251643	1	6
251721	1	30
251721	3	6
251721	90	2
251721	98	3
251864	1	1
251864	20	1
252126	5	30
252126	6	30
252126	31	6
253886	8	1
253886	11	1
253888	76	1
253890	104	1
253890	161	1
253890	204	2
253890	240	3
253890	253	1
253943	1	60
254368	1	2
254453	1	3
254530	1	60
254530	4	5
254530	6	60
254530	7	5
254532	1	5
254852	1	60
254852	55	5
259626	1	60
259626	98	3
259811	1	4
259820	1	4
259820	16	15
259820	18	4
259820	19	15
259820	87	4
259818	1	4
259821	1	4
259810	1	15
259810	112	4
